Id,SalePrice,OverallQual,GrLivArea,GarageCars,GarageArea,TotalBsmtSF,1stFlrSF,FullBath,TotRmsAbvGrd,YearBuilt,MasVnrArea,Fireplaces,BsmtFinSF1,LotFrontage,ExterQual,BsmtQual,KitchenQual,BsmtFinType1,HeatingQC,GarageFinish,GarageType,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker
735,108000,5,948,1,300,948,948,1,6,1968,0.0,0,0,0.0,3,3,3,1,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
736,163000,7,1768,2,320,880,880,1,6,1914,0.0,2,390,60.0,3,4,3,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
737,93500,3,1040,2,400,0,1040,2,6,1950,0.0,0,0,60.0,3,0,3,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
738,239900,8,1801,3,800,893,901,2,8,2005,0.0,1,0,72.0,4,4,4,1,5,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
739,179000,5,1200,0,0,1200,1200,3,5,1987,0.0,0,1200,60.0,3,4,3,6,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740,190000,7,1728,2,572,864,864,2,7,2004,0.0,0,0,65.0,4,4,4,1,5,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741,132000,5,1432,2,360,264,768,2,7,1910,0.0,0,0,60.0,3,2,3,1,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
742,142000,6,912,1,288,912,912,1,5,1961,0.0,0,832,65.0,3,3,4,6,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
743,179000,7,1349,2,539,1349,1349,2,6,2000,108.0,0,0,65.0,3,4,3,1,5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
744,175000,5,1464,2,480,520,1464,2,6,1963,0.0,1,444,70.0,3,4,3,5,5,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
745,180000,8,1337,2,462,1337,1337,2,5,1993,0.0,1,733,41.0,4,4,4,6,4,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
746,299800,8,2715,2,831,1142,1175,3,11,1976,289.0,2,575,0.0,5,3,4,6,5,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
747,236000,7,2256,2,554,952,980,2,8,2000,0.0,1,300,0.0,4,4,4,6,5,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
748,265979,7,2640,4,864,1240,1320,1,8,1880,0.0,1,0,65.0,4,3,4,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
749,260400,7,1720,2,527,1720,1720,2,7,1996,338.0,1,919,59.0,4,4,4,6,5,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
750,98000,4,1529,1,240,0,1088,2,9,1945,0.0,0,0,50.0,3,0,3,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,96500,4,1140,0,0,576,792,1,7,1910,0.0,0,0,55.0,3,3,3,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
752,162000,7,1320,2,400,660,660,2,6,2003,0.0,0,0,0.0,4,4,4,1,5,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753,217000,6,1494,2,576,1479,1494,2,6,1997,0.0,0,1200,79.0,3,4,4,6,5,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
754,275500,8,2098,3,878,1030,1038,2,8,2005,178.0,1,0,80.0,4,4,5,1,4,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
755,156000,6,1026,2,440,1026,1026,1,5,1969,0.0,0,439,61.0,3,3,4,6,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
756,172500,6,1471,2,440,729,742,2,6,1999,894.0,0,381,34.0,3,4,3,6,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
757,212000,8,1768,2,578,866,866,2,7,2007,0.0,0,20,68.0,4,4,4,6,5,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
758,158900,6,1386,2,440,672,672,2,6,1978,328.0,1,438,0.0,3,3,3,3,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
759,179400,7,1501,2,440,744,757,2,6,1999,360.0,0,549,24.0,3,4,3,5,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
760,290000,8,2531,3,752,1318,1328,2,9,1995,513.0,1,56,65.0,4,4,4,2,5,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
761,127500,6,864,1,300,864,864,1,5,1959,0.0,0,612,70.0,3,3,3,3,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
762,100000,5,1301,2,440,1145,1301,1,5,1924,0.0,0,405,60.0,3,3,2,2,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
763,215200,7,1547,2,614,756,764,2,7,2009,0.0,0,24,72.0,3,4,4,6,5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
764,337000,8,2365,3,856,1252,1268,2,8,1999,673.0,1,1163,82.0,4,4,4,6,5,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
765,270000,8,1494,2,481,1494,1494,1,6,1995,0.0,1,437,30.0,4,4,5,2,5,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
766,264132,9,1506,2,592,1498,1506,2,6,2008,284.0,1,0,75.0,4,4,5,1,5,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
767,196500,7,1714,2,496,980,980,2,7,1988,42.0,1,394,80.0,3,4,3,6,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
768,160000,6,1750,1,423,983,983,2,7,1940,0.0,0,660,75.0,3,4,3,5,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
769,216837,7,1836,2,484,1860,1836,2,8,2004,0.0,1,24,70.0,4,4,4,6,5,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
770,538000,8,3279,3,841,1650,1690,3,12,2003,603.0,1,1416,47.0,5,4,5,5,5,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
771,134900,5,858,2,576,858,858,1,5,1982,0.0,0,685,0.0,3,4,3,6,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
772,102000,4,1220,2,396,836,1220,1,6,1951,0.0,0,836,67.0,3,2,3,2,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
773,107000,6,1117,2,672,1029,1117,1,6,1976,0.0,1,422,94.0,3,3,3,5,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
774,114500,5,912,1,275,912,912,1,5,1958,1.0,0,456,70.0,3,3,3,3,5,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
775,395000,8,1973,3,895,1935,1973,2,9,2006,375.0,1,0,110.0,4,4,4,1,4,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
776,162000,6,1204,2,412,1204,1204,2,5,1998,320.0,0,866,32.0,3,5,3,6,5,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
777,221500,7,1614,3,865,1614,1614,2,7,2005,240.0,0,20,86.0,4,4,4,6,5,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
778,142500,5,894,2,440,864,894,1,5,1974,0.0,1,762,100.0,3,3,3,5,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
779,144000,5,2020,2,630,0,2020,2,10,1977,320.0,2,0,60.0,3,0,3,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
780,135000,6,1004,2,504,975,1004,1,4,1977,90.0,0,975,78.0,3,4,3,6,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
781,176000,7,1253,2,402,1237,1253,2,6,1995,38.0,1,0,63.0,3,4,3,1,4,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
782,175900,6,1603,2,484,761,810,2,7,1992,0.0,0,387,65.0,4,4,4,5,5,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
783,187100,7,1430,2,605,1413,1430,2,6,2001,0.0,0,0,67.0,4,4,4,1,5,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
784,165500,5,1110,2,602,1097,1110,1,4,1978,104.0,1,1097,0.0,3,4,4,6,5,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
785,128000,6,1484,0,0,742,742,2,9,1914,0.0,1,0,35.0,3,3,3,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
786,161500,6,1342,2,457,1372,1342,2,7,1967,0.0,1,251,0.0,3,3,3,3,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
787,139000,5,1652,1,416,686,966,2,7,1915,0.0,0,686,60.0,3,2,3,2,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
788,233000,7,2084,2,618,956,956,2,8,2004,0.0,0,656,76.0,4,4,4,6,5,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
789,107900,4,901,1,281,901,901,1,4,1954,0.0,0,0,50.0,3,3,3,1,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
790,187500,6,2087,2,444,832,976,2,9,1966,157.0,0,568,0.0,3,3,4,2,4,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
791,160200,7,1145,2,397,1145,1145,2,5,2005,11.0,1,16,43.0,4,4,4,6,5,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
792,146800,6,1062,2,539,1029,1062,1,5,1976,0.0,2,539,0.0,3,4,3,5,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
793,269790,7,2013,2,455,1117,1127,2,8,1996,0.0,1,862,92.0,4,4,3,6,5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
794,225000,8,1496,2,474,1496,1496,2,7,2007,140.0,0,0,76.0,4,4,4,1,5,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
795,194500,7,1895,2,409,712,1086,2,7,1994,0.0,1,0,0.0,4,4,4,1,5,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
796,171000,6,1564,2,476,650,888,2,7,1980,130.0,1,0,70.0,3,4,3,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
797,143500,6,1285,2,528,660,1285,1,7,1977,148.0,1,0,71.0,3,3,3,1,5,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
798,110000,5,773,1,240,773,773,1,4,1953,0.0,0,570,57.0,3,3,3,4,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
799,485000,9,3140,3,820,1926,1966,3,11,2008,860.0,2,0,104.0,5,5,5,1,5,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
800,175000,5,1768,1,240,731,981,1,7,1937,252.0,2,569,60.0,3,4,4,5,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
801,200000,6,1688,2,603,616,616,2,8,1997,0.0,0,462,79.0,3,4,4,6,4,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
802,109900,4,1196,2,440,1196,1196,1,5,1916,0.0,0,197,40.0,3,3,3,2,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
803,189000,7,1456,2,410,728,728,2,7,2005,0.0,1,648,63.0,4,4,4,6,5,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
804,582933,9,2822,3,1020,1734,1734,3,12,2008,424.0,1,0,107.0,5,5,5,1,5,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
805,118000,5,1128,1,286,936,1128,1,5,1954,0.0,0,812,75.0,3,3,3,2,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
806,227680,7,1428,2,554,1417,1428,2,6,2008,256.0,0,0,91.0,4,4,5,1,5,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
807,135500,5,980,1,384,980,980,2,6,1967,0.0,0,400,75.0,3,3,3,5,4,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
808,223500,5,1576,2,528,1324,1072,1,6,1923,0.0,1,1309,144.0,3,3,4,6,5,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
809,159950,5,1086,2,484,1024,1086,1,6,1966,1047.0,1,516,85.0,3,3,3,5,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
810,106000,5,2138,2,360,849,1075,2,11,1898,0.0,0,0,90.0,3,3,3,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
811,181000,6,1309,2,484,1040,1309,1,5,1974,99.0,1,663,78.0,3,3,4,5,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
812,144500,6,848,2,420,848,848,1,4,2004,169.0,1,662,0.0,4,4,4,6,5,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
813,55993,5,1044,2,504,540,1044,1,4,1952,0.0,0,0,66.0,2,3,2,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
814,157900,6,1442,1,301,1442,1442,1,7,1958,243.0,0,608,75.0,3,3,3,3,4,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
815,116000,5,1250,1,280,686,686,1,7,1918,0.0,0,0,45.0,3,3,2,1,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
816,224900,7,1661,2,598,1649,1661,2,6,1998,442.0,0,0,48.0,3,4,4,1,5,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
817,137000,5,1008,1,275,1008,1008,1,4,1954,0.0,1,486,0.0,3,3,3,4,4,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
818,271000,8,1689,3,857,1568,1689,2,7,2002,148.0,2,1218,0.0,4,4,4,6,5,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
819,155000,6,1052,2,440,1010,1052,1,6,1971,80.0,0,504,80.0,3,3,3,6,4,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820,224000,7,1358,2,484,1358,1358,2,6,2009,128.0,1,733,44.0,4,4,4,6,5,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
821,183000,7,1640,2,595,798,798,2,6,2003,0.0,0,0,72.0,4,4,4,1,5,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
822,93000,4,936,2,576,936,936,1,4,1953,0.0,0,0,60.0,2,2,3,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
823,225000,7,1733,2,433,847,847,2,7,2003,0.0,1,0,0.0,4,4,4,1,5,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
824,139500,6,1489,1,240,778,944,2,7,1940,0.0,1,0,60.0,3,3,3,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
825,232600,8,1489,2,776,1489,1489,2,7,2006,0.0,1,0,81.0,4,4,4,1,5,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
826,385000,10,2084,3,1220,2078,2084,2,7,2007,816.0,1,1636,114.0,5,5,5,6,5,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
827,109500,5,784,0,0,784,784,1,5,1924,0.0,0,784,50.0,3,3,4,5,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
828,189000,7,1434,2,527,1454,1434,2,6,2001,0.0,1,20,65.0,4,4,4,6,5,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
829,185000,5,2126,2,538,1013,1160,2,7,1967,0.0,0,249,0.0,3,3,3,2,3,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
830,147400,7,1223,2,480,600,520,2,4,2005,0.0,0,0,24.0,4,4,4,1,5,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
831,166000,6,1392,2,458,1392,1392,1,6,1957,387.0,2,1040,80.0,3,3,3,3,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
832,151000,7,1200,2,480,600,520,2,4,2005,0.0,0,0,30.0,3,4,4,1,5,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
833,237000,7,1829,2,613,941,941,2,7,2003,223.0,1,483,44.0,4,4,4,6,5,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
834,167000,6,1516,2,472,1516,1516,1,6,1964,180.0,0,196,100.0,3,3,3,3,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
835,139950,5,1144,2,456,1144,1144,1,6,1961,136.0,0,572,75.0,3,3,3,3,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
836,128000,4,1067,2,436,1067,1067,2,4,1950,0.0,0,442,60.0,3,4,4,4,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
837,153500,5,1559,2,812,1559,1559,1,5,1948,0.0,0,338,90.0,3,3,3,3,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
838,100000,6,987,1,264,483,483,1,5,1973,158.0,0,330,21.0,3,3,3,4,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
839,144000,5,1099,1,352,1099,1099,1,6,1995,0.0,0,0,75.0,3,4,4,1,5,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840,130500,5,1200,1,240,768,768,1,6,1946,0.0,0,352,70.0,3,3,3,4,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
841,140000,6,1482,1,400,672,810,2,7,1925,0.0,0,156,0.0,3,3,2,4,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
842,157500,5,1539,2,686,650,958,2,8,1904,0.0,1,0,60.0,3,3,4,1,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
843,174900,6,1165,2,490,1127,1165,1,6,1966,183.0,0,312,82.0,3,3,3,3,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
844,141000,5,1800,0,0,1800,1800,2,10,1961,0.0,0,0,80.0,3,3,3,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
845,153900,5,1416,3,720,876,876,1,7,1915,0.0,1,0,100.0,3,3,3,1,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
846,171000,5,1701,2,611,1390,1701,2,6,1975,0.0,2,1390,0.0,3,4,3,5,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
847,213000,7,1775,2,425,740,1006,2,7,1993,137.0,1,513,75.0,4,4,4,5,5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
848,133500,5,864,1,338,864,864,1,5,1972,0.0,1,460,36.0,3,3,3,4,5,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
849,240000,6,2358,2,360,907,1307,3,10,1908,0.0,1,0,75.0,3,3,3,1,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850,187000,6,1855,2,512,528,1094,2,7,1976,360.0,1,0,80.0,4,3,3,1,5,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
851,131500,6,848,2,420,848,848,1,3,2003,170.0,0,659,36.0,4,4,4,6,5,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
852,215000,8,1456,2,400,1273,1456,2,7,2003,40.0,1,0,0.0,4,4,4,1,5,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
